0.000000000000000000e+00,2.672036115025393883e+03,2.381100795850524264e+03,1.787412934942566608e+03,2.569289785135184047e+03,2.868945799418315801e+03,2.558055902438412431e+03,2.279014041202905901e+03,2.410122403530575866e+03,2.950953744130869836e+03,2.083509059255562534e+03,2.255851502204876851e+03,1.892638370106661341e+03,2.356984726297563611e+03,1.517119639316556913e+03,2.216317892361111717e+03,6.096925454686156627e+02,4.044007912949726347e+02,2.284644830165073927e+03,2.220861544536263864e+03,1.778162253564055391e+03,2.911099448661965425e+02,1.848706574878771789e+03,3.306055050963307735e+02,1.810285336625140872e+03,1.049104856532463145e+03,1.924343264597041752e+03,3.211477541568678134e+03,1.521089412230589460e+03,3.289633566219800286e+03,3.150691511398727926e+03,2.816325620378438998e+03,6.043550281084786775e+02,2.649268012112024735e+03,1.955306881284878955e+03,3.349574599855927772e+03,2.768071169605290379e+03,1.904630410342122104e+03,1.400651634061803406e+03,2.528324544040974160e+03,2.649575437688083639e+03,1.899026329464654964e+03,1.347082773997203276e+03,1.025202419037333357e+03,1.291047636611445796e+03,3.030808472998582488e+02,2.743063433462667945e+03,1.826932127912802343e+03,1.676157808799636769e+03,2.349805311084303412e+03,1.458461175348867528e+03,2.418905744339783269e+03,8.708002067064522862e+02,2.350074041386781573e+03,2.645610893536689218e+03,2.133843714989455293e+03,1.910862109101543638e+03,3.183192265635238073e+03,2.006660160565311116e+03,2.879173666175765902e+03,1.864431816935122015e+03,6.812965580420908509e+02,2.115930528160128233e+03,1.348656368390406669e+03,1.550467348898389446e+03,2.172091388500953599e+03,2.406766503007718256e+03,1.152774912981714806e+03,5.739982578370774036e+02,2.119830417745721661e+03,2.760939332908276810e+03,2.497464314059362096e+03,4.821089088577393227e+02,1.398059369268701630e+03,1.070589090174190005e+03,2.394144941309944898e+03,2.657677933836227567e+03,3.201460291804351073e+03,2.275249876387206768e+03,1.016482660944100871e+03,8.337301721780254411e+02,2.723323888192515369e+03,2.144988578058167604e+03,1.685854679383724260e+03,2.419641295729596550e+03,2.176220806811661532e+03,2.453981255022132245e+03,8.778297101374503200e+02,2.684474063946232491e+03,2.415186328215692811e+03,2.275295585193273382e+03,2.259711928543105387e+03,3.788891658519678458e+02,1.290001937983040307e+03,1.973955419962669794e+03,1.409363331437284160e+03,1.961379361571850495e+03,1.038468584021683455e+03,1.845761089632133235e+03,7.885841743276363331e+02
2.672036115025393883e+03,0.000000000000000000e+00,2.242699266508998335e+03,1.603548564902229600e+03,1.763002268858437901e+03,1.867812892128116800e+03,2.323815181979840872e+03,1.744897131638424071e+03,2.821262306131778132e+03,1.472964697472413945e+03,2.210186643702291349e+03,1.896814434782696480e+03,1.006499379036072696e+03,2.814028073776094971e+03,1.300012692245733433e+03,2.834697161955753018e+03,2.106459588978625561e+03,2.345589264982255827e+03,2.243998440284663047e+03,1.278727883484207041e+03,1.023672799286959616e+03,2.952167000696268133e+03,2.640159275498355328e+03,2.443128527114363806e+03,1.909397810829372474e+03,1.728898493260954865e+03,1.059435698851043981e+03,7.093750770925067854e+02,2.765726306054161796e+03,8.878569704631484001e+02,1.346641748944387928e+03,2.496548217038877738e+03,2.250750097189823464e+03,3.084736617606112645e+02,1.472747772023437847e+03,1.074676230313111546e+03,2.364901055012661800e+03,1.775528090456470409e+03,1.635902808848985387e+03,1.396734047698415679e+03,2.437303633115906905e+03,1.737062462895333056e+03,1.332938483201681720e+03,2.149011167956090503e+03,1.408852369838657069e+03,2.481953464511371749e+03,7.289718787443038650e+01,1.651584088080289121e+03,1.153811076389891468e+03,1.289489821596122511e+03,1.281268902299591446e+03,1.482005398100830234e+03,1.803344115802638498e+03,3.745624113549035883e+02,1.298178724213272517e+03,1.783222364148677798e+03,1.013659212950782603e+03,1.092651820114715292e+03,2.476753116481334018e+03,2.767417568781407908e+02,8.234688822293165913e+02,2.104973634039153694e+03,1.246404829900783170e+03,1.323615125329111606e+03,1.344221707903870993e+03,7.792432226205114603e+02,9.993057590147271867e+02,2.397800033363916555e+03,2.131868898408155019e+03,1.312493809509210678e+03,2.920975864330275726e+02,6.687189245116366010e+02,3.092429789017044186e+03,2.746698563730647038e+03,1.775063379150164337e+03,2.523505696446909042e+03,6.552289676136120988e+02,7.120147470382898973e+02,1.038666934103517178e+03,1.945096398639409244e+03,2.575415500458129827e+03,2.314173718630474923e+03,2.592972232786151380e+03,1.038905674255367558e+03,8.348203399534537539e+02,2.063781480680549066e+03,4.038378387422357605e+02,1.796479334698843786e+03,4.326037447826821563e+02,1.707173687707258523e+03,2.657083551565513062e+03,9.615887894521233648e+02,2.522856317747802223e+03,2.871265226341864945e+03,1.308547668218471927e+03,2.672800029931157951e+03,1.079133911986830299e+03,2.881595738475471990e+03,1.651037552571109700e+03,2.288706184725335333e+03
2.381100795850524264e+03,2.242699266508998335e+03,0.000000000000000000e+00,2.925666419809339914e+03,5.932461546440904385e+02,7.709014204163850081e+02,1.777667010438119064e+02,3.370075666806310892e+03,6.219107653031903737e+02,1.179403662873742405e+03,3.022730553655088670e+02,3.478462303949835928e+02,1.400968593509504672e+03,6.355045239807502639e+02,2.329000000000000000e+03,7.322731730713613842e+02,1.898793301020413764e+03,2.002467727580147539e+03,1.022007827758672249e+02,2.983374766937603454e+03,2.305114747686110150e+03,2.500582732084663348e+03,8.010349555418914633e+02,2.437232241703691216e+03,3.182814477785345389e+03,1.588851786668599289e+03,2.538535010591739137e+03,2.202545118720613118e+03,1.187913296499369835e+03,2.117419656090875378e+03,1.502722862007496133e+03,4.421639967251969665e+02,1.792528939794278358e+03,2.485724039389730933e+03,2.946463982471192594e+03,2.007658586513155115e+03,3.886811032195931261e+02,3.148205838251368277e+03,1.193010477741079967e+03,9.190919431699965116e+02,2.853296339324045903e+02,3.115015569784523450e+03,1.990800090415911200e+03,2.775498693928714601e+03,1.700466112570315317e+03,2.078755637394640871e+03,2.295714703529164581e+03,2.995438198327583450e+03,2.346589866167498712e+03,9.621496765056879212e+02,1.582545417989638509e+03,7.902809626961793583e+02,1.925941328285989130e+03,2.246355492792714813e+03,1.078969879097651074e+03,3.306812664787650192e+03,1.375443564818273444e+03,1.767806550502627715e+03,5.262413894782507668e+02,2.208464172224670619e+03,2.058527872048372501e+03,1.773697268419839475e+03,1.013777589020392611e+03,1.905000000000000000e+03,1.329279504092348589e+03,1.497648823990457458e+03,1.255952228390873188e+03,1.272371408040906999e+03,1.937236433685883412e+03,2.938247777162436705e+03,2.057084587468390964e+03,1.590318521554723020e+03,2.477847856507739834e+03,1.275067449196316147e+03,1.496382972370375455e+03,2.975449545866977132e+02,1.668965248290089448e+03,2.182643580615030260e+03,1.204076824791507988e+03,2.562783642838388459e+03,1.638421496441010504e+03,3.488552708502481323e+02,5.188227057483125009e+02,2.153299096735054263e+03,2.764584055513595558e+03,2.415988410568229483e+02,2.415496015314452961e+03,1.921924556271655547e+03,2.605769368152139577e+03,5.650716768694038592e+02,5.009361236724698188e+02,2.751542294786689126e+03,2.010048755627584342e+03,1.477663019771422796e+03,1.003494394603178648e+03,1.205016182463953555e+03,2.597262019897107166e+03,1.697523490264567727e+03,7.594741601924321230e+02,2.701256744554282250e+03
1.787412934942566608e+03,1.603548564902229600e+03,2.925666419809339914e+03,0.000000000000000000e+00,2.720522927674016046e+03,2.956755147116514308e+03,3.077938433432351758e+03,5.182837060915575194e+02,3.304428089700243618e+03,2.743280700183632234e+03,2.728765471783898192e+03,2.621441778869025256e+03,1.613606209705453466e+03,3.270479169785369322e+03,5.966749533875206453e+02,3.204075529696514423e+03,1.521768707787093490e+03,1.686483026893540909e+03,2.870554824419836677e+03,5.005486989294847717e+02,6.954840041294983166e+02,2.064806528467013322e+03,2.872317008966802860e+03,1.460679636333717099e+03,3.126403684747061220e+02,1.485231968414361972e+03,5.521775076911409315e+02,2.311259613284496481e+03,2.759856880347239894e+03,2.479050221354944824e+03,2.758290050012869870e+03,3.327029455835941462e+03,1.749030588640461701e+03,1.389556763863930883e+03,1.934373283521047711e+02,2.643366981711014887e+03,3.219047219287098414e+03,2.241160413714288211e+02,1.777596692166139292e+03,2.450179177121542580e+03,3.200004531246791885e+03,1.894465623863362680e+02,9.444326339130811903e+02,8.274714496585365850e+02,1.247181221795774263e+03,1.782560237411347543e+03,1.647772435744693439e+03,6.981403870282824187e+01,6.058184546545277271e+02,2.258043400822933563e+03,1.343631645950630400e+03,2.439105573770844330e+03,1.237288163687020869e+03,1.239421235900047122e+03,2.456020358221812330e+03,4.034872984370139761e+02,1.644439418160486639e+03,2.598333311952105760e+03,2.859464635207087213e+03,1.879972872144702023e+03,9.942157713494591462e+02,1.621681226382053183e+03,2.052002192981284225e+03,1.028968901376518716e+03,1.596417238694195476e+03,1.705910900369653064e+03,2.090287061625747356e+03,2.280324757572920589e+03,1.515038283344681759e+03,4.021243588742169095e+02,1.851076713699354059e+03,1.921548594233307540e+03,2.268647614769645315e+03,2.674942429287030336e+03,1.591377390815893250e+03,3.112125479475401789e+03,2.029845560627704572e+03,2.312541675300144561e+03,2.017842659872171453e+03,7.710045395456501183e+02,2.215520029248212268e+03,3.162915111096091550e+03,3.014152783121651737e+03,8.111578144849496539e+02,8.977978614365262047e+02,2.686144076552856859e+03,1.213665934266921795e+03,1.235819566117966815e+03,1.343018242616234829e+03,2.590723837077197913e+03,3.128465598340502765e+03,7.130224400395825342e+02,1.882106266925435875e+03,2.689357544098590097e+03,1.986264081133221225e+03,2.633529191028646892e+03,5.250390461670446030e+02,2.546054594858484052e+03,2.166255986719944303e+03,1.062694688045442263e+03
2.569289785135184047e+03,1.763002268858437901e+03,5.932461546440904385e+02,2.720522927674016046e+03,0.000000000000000000e+00,2.996664812754339664e+02,6.007495318350236175e+02,3.109743558559129724e+03,1.212864378238556355e+03,5.910820586010033821e+02,7.572714176568398443e+02,3.780423256726685395e+02,1.108571152430009761e+03,1.228567051487219487e+03,2.139392904540912241e+03,1.320592669978142794e+03,2.006794707985846799e+03,2.167277093497737496e+03,6.514230576207753529e+02,2.683239832739518533e+03,2.046230925384522607e+03,2.743254454111029190e+03,1.321993192115602369e+03,2.549127301646585238e+03,3.006681393164230940e+03,1.611496509459452682e+03,2.260220564458256376e+03,1.629888953272584104e+03,1.658165552651483495e+03,1.532249653287609590e+03,9.123360126620016217e+02,7.350782271296028512e+02,1.965284966614256746e+03,2.035269269654509344e+03,2.703668803681397549e+03,1.415344481036330535e+03,6.027171807738684493e+02,2.944064707169324265e+03,1.201134880019725415e+03,3.688156721182005526e+02,6.977105417004962646e+02,2.907576482227079850e+03,1.845882444794359117e+03,2.742095913712720630e+03,1.600048124276266890e+03,2.270750536716880106e+03,1.806764234757816894e+03,2.789440983423022772e+03,2.116531360504729037e+03,4.963718364291028138e+02,1.438300733504644995e+03,2.963190847718047394e+02,1.933466575868328846e+03,1.839265614314582990e+03,5.053286059585386170e+02,3.071024096291007481e+03,1.078074208948530668e+03,1.175547957337343178e+03,1.058198941598412375e+03,1.685182779404062103e+03,1.764668807453681893e+03,1.901700554766706773e+03,6.691875671289776619e+02,1.763951246491807069e+03,1.199937081683868882e+03,1.096941657518757893e+03,7.674796414237970339e+02,1.594471699341195517e+03,2.046905957781158122e+03,2.655839038797344074e+03,1.541666630630630152e+03,1.094339069941304842e+03,2.764114505587639542e+03,1.719075332846120546e+03,1.545626410229845987e+03,8.872880028491313169e+02,1.140351700134655857e+03,1.609688789797580739e+03,7.651875587070139773e+02,2.512496169151308550e+03,1.947089109414358518e+03,5.536180994151112600e+02,1.093629736245316280e+03,1.911976987309209335e+03,2.393849201599799926e+03,5.647450752330647674e+02,2.000218488065741212e+03,1.927818715543554390e+03,2.160810264692390774e+03,1.553222456700906662e+02,1.092529175811794858e+03,2.415315300328302783e+03,2.227791956175441555e+03,1.915308069214976285e+03,7.438077708655644074e+02,1.640428297732028341e+03,2.315298900790133303e+03,2.089836596483083667e+03,7.264186120963586291e+02,2.719828119569323007e+03
2.868945799418315801e+03,1.867812892128116800e+03,7.709014204163850081e+02,2.956755147116514308e+03,2.996664812754339664e+02,0.000000000000000000e+00,7.089851902543522328e+02,3.322716509123220476e+03,1.353079450734508782e+03,4.813003220443551982e+02,9.982484660644362293e+02,6.533146255824983655e+02,1.345464232151862234e+03,1.379543765162961336e+03,2.386502461762820076e+03,1.496730102590310025e+03,2.304813441474168485e+03,2.466844543136028278e+03,8.530463058943518035e+02,2.883238457013224433e+03,2.271315257730639132e+03,3.042075771574403007e+03,1.554799665551803400e+03,2.846248407992527973e+03,3.249988461517978976e+03,1.905085037472081012e+03,2.474581378738634157e+03,1.616985466848728265e+03,1.914416098971172005e+03,1.487045728953887874e+03,7.920107322505168668e+02,7.360679316476163194e+02,2.264951434357920334e+03,2.157890868417585352e+03,2.926828488312904028e+03,1.334541119636259054e+03,6.122123814494443650e+02,3.178846488901280736e+03,1.496930526110012806e+03,5.139309292113094898e+02,7.669419795525603831e+02,3.141527813023466024e+03,2.108983167310730551e+03,3.021213332421264113e+03,1.876316071454913526e+03,2.570395300338062953e+03,1.902104360964455509e+03,3.024812225576986293e+03,2.350941300841005614e+03,6.989971387638149736e+02,1.708232127083435898e+03,5.234739726099091968e+02,2.223250098391991742e+03,1.996104706672473185e+03,5.708318491464890485e+02,3.293727523642476626e+03,1.314462627844550070e+03,1.102359741645167333e+03,1.282405941970014510e+03,1.747882433117285018e+03,1.981098685073512343e+03,2.200726470963622432e+03,9.139037148409015572e+02,2.029136762271089538e+03,1.478016576361713305e+03,1.283824364934705500e+03,9.154479777682618078e+02,1.883109131197658371e+03,2.344916203193623915e+03,2.863792764848741626e+03,1.617575964213118596e+03,1.209929750026835336e+03,3.060460912999870288e+03,1.984001008064260077e+03,1.841826539063871678e+03,1.036660021414928451e+03,1.217378330676211817e+03,1.596612038035539854e+03,9.519747895821611792e+02,2.789778665055706369e+03,2.239304356267812182e+03,5.829588321657028018e+02,1.289717023226412948e+03,2.145600149142425835e+03,2.562218179624834193e+03,8.157530263505002495e+02,2.148341220569954203e+03,2.217440190850702493e+03,2.285220558283160699e+03,4.541200281863816031e+02,1.262481683035441165e+03,2.601532625203843054e+03,2.526986545274825858e+03,2.183296819033088013e+03,1.010430601278484687e+03,1.907151016568955356e+03,2.527424974158481291e+03,2.369603553339672089e+03,1.025329215423026881e+03,3.007196202445061772e+03
2.558055902438412431e+03,2.323815181979840872e+03,1.777667010438119064e+02,3.077938433432351758e+03,6.007495318350236175e+02,7.089851902543522328e+02,0.000000000000000000e+00,3.513998434831751638e+03,6.441894131387134621e+02,1.157522353995809453e+03,4.761512364784953775e+02,4.645600068882382629e+02,1.527864522789897137e+03,6.722625975018987674e+02,2.481725609329121653e+03,8.000156248474150971e+02,2.076084054175071287e+03,2.180139903767646047e+03,2.740291955248564477e+02,3.118531064459676145e+03,2.446037816551493961e+03,2.674771952896171570e+03,9.326660710029071879e+02,2.614890055050116189e+03,3.339957035651806109e+03,1.761386101909516128e+03,2.676702635706850288e+03,2.230618299933899380e+03,1.332063436927836392e+03,2.130659287638452952e+03,1.480546183001394866e+03,2.657066051117284360e+02,1.970209379736072606e+03,2.578577320927181518e+03,3.092556385904709714e+03,2.004779289597735215e+03,2.173660507070964059e+02,3.301159947654763528e+03,1.361647898687469024e+03,9.579692061856685541e+02,1.230447073221761940e+02,3.267384427948446955e+03,2.148330049131185206e+03,2.947156256461472367e+03,1.861922125116944926e+03,2.255865244202321719e+03,2.373258730100871162e+03,3.147751737351597512e+03,2.492862812109804054e+03,1.034410460117259163e+03,1.737385679692335998e+03,8.465606889054085968e+02,2.098669340320194351e+03,2.352143277948858213e+03,1.105177361331655220e+03,3.454965846430323381e+03,1.500914387964883190e+03,1.765993488096714373e+03,6.627706994127003099e+02,2.269907707374905385e+03,2.191245308038331132e+03,1.951252162074394619e+03,1.120692642966839458e+03,2.062577028864619024e+03,1.483519126941071818e+03,1.599681530805428793e+03,1.326621649152462851e+03,1.444022160494775790e+03,2.114597834104631602e+03,3.076904450905162776e+03,2.121988689885033182e+03,1.661462608667435461e+03,2.648495610719413889e+03,1.425776981157993077e+03,1.670257764538156607e+03,3.340957946457871799e+02,1.725758384015560750e+03,2.210424846042045374e+03,1.290570416521314883e+03,2.732686773122744853e+03,1.809424217810737673e+03,1.873846311734235996e+02,6.203434532579512961e+02,2.296683696114900158e+03,2.882483998220978719e+03,4.098499725509323639e+02,2.519562263568812796e+03,2.094527392993464673e+03,2.700914845010852787e+03,6.183243485420899788e+02,5.666039180944657119e+02,2.877979847045492988e+03,2.186347868021006434e+03,1.627926595396733546e+03,1.128649635626574764e+03,1.358773343865708966e+03,2.734923947754306482e+03,1.856226548673410207e+03,9.142778571090957485e+02,2.876144120172005387e+03
2.279014041202905901e+03,1.744897131638424071e+03,3.370075666806310892e+03,5.182837060915575194e+02,3.109743558559129724e+03,3.322716509123220476e+03,3.513998434831751638e+03,0.000000000000000000e+00,3.782525214720980330e+03,3.055108672371573903e+03,3.192589074716631785e+03,3.051454243471463087e+03,2.006094962856943084e+03,3.751200341224126078e+03,1.068687512793145743e+03,3.693207007466546202e+03,2.039865191624191539e+03,2.200918217471971275e+03,3.322346309462636327e+03,4.686843287331037118e+02,1.069687804922539044e+03,2.548289622472296742e+03,3.369894508734657848e+03,1.949036941671450222e+03,5.047316118493075123e+02,1.990422065794086848e+03,8.496411007007606031e+02,2.442421953717252563e+03,3.272029339721757424e+03,2.630310247860506479e+03,3.021872598241031028e+03,3.754439105911827028e+03,2.267211944216949632e+03,1.470619597312643009e+03,4.280186911806539456e+02,2.819266748642277889e+03,3.640241887567363392e+03,3.772346749703690989e+02,2.256968763629660771e+03,2.809199174141982894e+03,3.636930711465369768e+03,3.800052631214467738e+02,1.426415437381410356e+03,1.276567663698246633e+03,1.729974855308596716e+03,2.293186647440630622e+03,1.770181911555984698e+03,4.632278057284557917e+02,1.024602361894603519e+03,2.627475213964919476e+03,1.803021907798127586e+03,2.818902268614504464e+03,1.754010262227675867e+03,1.429000000000000000e+03,2.789963799048296096e+03,1.549838701284749902e+02,2.035763493139613274e+03,2.816325620378438998e+03,3.342289634367434701e+03,2.014356472921314889e+03,1.345179913617505690e+03,2.139840180948100624e+03,2.443211206588574896e+03,1.507469734356215895e+03,2.049650214060925919e+03,2.041983839309214545e+03,2.422785586881348536e+03,2.793432476363085243e+03,2.032691073429506559e+03,4.620497808678194929e+02,2.025252823723497386e+03,2.201256232245578303e+03,2.756697299305819797e+03,3.189345544151652575e+03,2.095530481763507851e+03,3.573952573831947120e+03,2.282218438274478558e+03,2.447939745990493066e+03,2.370997469420834477e+03,1.267464397922087528e+03,2.733800468212703890e+03,3.584048269764234192e+03,3.495218591161359655e+03,1.217346704928386544e+03,9.187453401242370319e+02,3.134223986890534889e+03,1.342369919210051421e+03,1.752343573617913535e+03,1.384244198109567606e+03,2.990899530241696539e+03,3.605499271945564942e+03,7.858403145677880275e+02,2.394859912395712399e+03,3.206900372633986080e+03,2.397241122624088348e+03,3.146269219249999423e+03,7.955174416692572095e+02,3.064125323807758377e+03,2.613269408231765283e+03,1.520645257777105599e+03
2.410122403530575866e+03,2.821262306131778132e+03,6.219107653031903737e+02,3.304428089700243618e+03,1.212864378238556355e+03,1.353079450734508782e+03,6.441894131387134621e+02,3.782525214720980330e+03,0.000000000000000000e+00,1.792005022314390771e+03,6.210346206130540168e+02,9.396701548947906986e+02,1.908101150358649193e+03,5.714017850864661341e+01,2.716361168916976112e+03,2.277827912727385922e+02,2.051561600342529346e+03,2.085696526343178448e+03,5.883400377332823155e+02,3.434176466054125285e+03,2.744855005278056524e+03,2.458533912721156867e+03,5.641294177757440593e+02,2.546222692538890897e+03,3.530727545421764717e+03,1.855153093413047600e+03,2.984504816548299914e+03,2.821859316124742691e+03,9.492107247603137239e+02,2.739257746178697744e+03,2.115902880568954515e+03,7.226755842008224135e+02,1.887150497443168888e+03,3.045148436447720997e+03,3.354509949307052011e+03,2.628203949468153496e+03,7.916792279705208557e+02,3.520247292449778797e+03,1.527352284183318261e+03,1.538693276777408983e+03,6.079605250343150828e+02,3.490584048551187607e+03,2.361132355459981227e+03,3.010924442758403075e+03,2.057503827456950148e+03,2.125130584223002643e+03,2.878451840833888127e+03,3.372959086618158381e+03,2.763796121279570798e+03,1.564731606378550850e+03,1.982371559521574682e+03,1.405115297760294197e+03,2.173179467968534027e+03,2.784540536605635225e+03,1.700356727278131984e+03,3.700921641969740449e+03,1.887043189754807827e+03,2.388393811748807821e+03,4.500411092333677061e+02,2.808609798459016929e+03,2.531701404194420320e+03,1.918203586692507542e+03,1.575371702170633853e+03,2.277831424842497199e+03,1.744484164445180568e+03,2.054162846514365356e+03,1.855366540605925593e+03,1.261239073292609419e+03,2.084809823461123415e+03,3.376814031006149435e+03,2.654873254978474506e+03,2.185617075335933805e+03,2.383115817580001931e+03,1.069573746873024220e+03,1.750127138238819498e+03,3.255764119219941222e+02,2.275624309942219043e+03,2.802063882212537919e+03,1.788373562765900488e+03,2.822987956049405511e+03,1.586237056684781919e+03,7.960584149420192261e+02,2.934109745732084775e+02,2.586588486791047217e+03,3.269642488101719209e+03,7.583725997159971257e+02,2.955276298419489649e+03,2.170973284036448149e+03,3.160396968736680719e+03,1.184012246558286279e+03,1.775049295090139196e+02,3.233230582559802315e+03,2.032433270737319845e+03,1.250384340912825110e+03,1.531238061177947657e+03,1.029615947817437473e+03,3.044170987313294972e+03,1.517427098743132319e+03,1.218420288734556379e+03,2.890609797257319315e+03
2.950953744130869836e+03,1.472964697472413945e+03,1.179403662873742405e+03,2.743280700183632234e+03,5.910820586010033821e+02,4.813003220443551982e+02,1.157522353995809453e+03,3.055108672371573903e+03,1.792005022314390771e+03,0.000000000000000000e+00,1.341808481117927613e+03,9.504788266973652071e+02,1.196541683352485734e+03,1.811649248612986867e+03,2.211592186638395560e+03,1.910143711870915695e+03,2.354105562628829830e+03,2.547520363019695196e+03,1.242160215109146066e+03,2.597864122697721086e+03,2.047800039066314639e+03,3.158541593837257096e+03,1.905294727857084126e+03,2.874089073080373510e+03,3.049118725140102015e+03,1.923323425739935146e+03,2.223784387030361358e+03,1.142994313196701796e+03,2.221954319962496356e+03,1.006451687861866503e+03,3.239027631867317041e+02,1.215563243932622299e+03,2.360794146044927857e+03,1.775929334179713351e+03,2.685093853108304302e+03,8.550473671089806658e+02,1.089011478360076808e+03,2.958666084572573254e+03,1.550718865558809057e+03,4.262030032742613344e+02,1.231984577825550559e+03,2.919981678024709709e+03,1.987692129078343896e+03,2.936000000000000000e+03,1.809089273640192687e+03,2.665705535125738606e+03,1.496573753611896109e+03,2.808258000967859971e+03,2.145960158064450297e+03,6.028805851907987972e+02,1.626071646637994945e+03,5.569425464085142039e+02,2.206788843546205499e+03,1.662172072921453037e+03,3.150634856659844445e+02,3.045794641797112490e+03,1.167267749918586560e+03,6.212254019275129622e+02,1.646082926222126844e+03,1.316109797851227995e+03,1.749096338112912463e+03,2.269688304591623819e+03,8.433801041049047171e+02,1.917250635675993180e+03,1.439051423681586130e+03,1.038539840352790634e+03,6.576724108551308063e+02,2.096170317507620894e+03,2.393197442753104951e+03,2.593143459201592123e+03,1.200840538955943202e+03,8.609297300012353844e+02,3.208439651918047275e+03,2.271731058026015489e+03,1.883832529711704410e+03,1.467720000545063158e+03,8.204998476538554542e+02,1.122719911643148862e+03,7.539084825096477971e+02,2.701000740466392472e+03,2.427677490936553568e+03,1.055138379550284299e+03,1.684683946620255483e+03,1.944903596582617183e+03,2.231578813306848133e+03,1.147857569561659602e+03,1.798187976825559872e+03,2.200192946084501727e+03,1.902804509139076117e+03,6.788320852758803312e+02,1.680274382355453326e+03,2.297674041286100419e+03,2.641971423009719274e+03,2.461593183285979194e+03,9.804835541711038331e+02,2.191315814756056625e+03,2.271072213735177684e+03,2.611205277261823994e+03,1.148760201260471831e+03,2.961070245705089746e+03
